season,round,circuit_id,date,url,driver,date_of_birth,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time
2021,12,spa,2021-08-29,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,mick_schumacher,1999-03-22,German,haas,17,16,0.0,0.0,19.0,0.0,0.0,10.0,2:03.973
2021,12,spa,2021-08-29,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,mazepin,1999-03-02,Russian,haas,18,17,0.0,0.0,20.0,0.0,0.0,10.0,2:04.939
2021,12,spa,2021-08-29,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,19,20,18.0,0.0,14.0,48.0,0.0,7.0,1:58.231
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,1,1,0.0,6.0,2.0,0.0,7.0,2.0,1:08.885
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,hamilton,1985-01-07,British,mercedes,2,2,0.0,4.0,1.0,0.0,4.0,1.0,1:08.923
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,bottas,1989-08-28,Finnish,mercedes,3,3,108.0,0.0,4.0,0.0,4.0,1.0,1:09.222
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,gasly,1996-02-07,French,alphatauri,4,4,54.0,0.0,9.0,72.0,0.0,6.0,1:09.478
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,5,5,82.0,0.0,7.0,0.0,0.0,4.0,1:09.527
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,alonso,1981-07-29,Spanish,alpine,9,6,38.0,0.0,11.0,80.0,1.0,5.0,1:09.956
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,6,7,0.0,0.0,6.0,0.0,0.0,4.0,1:09.537
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,ocon,1996-09-17,French,alpine,8,9,42.0,1.0,10.0,80.0,1.0,5.0,1:09.933
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,norris,1999-11-13,British,mclaren,13,10,113.0,0.0,3.0,169.0,0.0,3.0,1:10.406
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,ricciardo,1989-07-01,Australian,mclaren,10,11,56.0,0.0,8.0,169.0,0.0,3.0,1:10.166
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,12,12,18.0,0.0,14.0,53.0,0.0,7.0,1:10.367
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,vettel,1987-07-03,German,aston_martin,15,13,35.0,0.0,12.0,53.0,0.0,7.0,1:10.731
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,giovinazzi,1993-12-14,Italian,alfa,7,14,1.0,0.0,18.0,3.0,0.0,9.0,1:09.590
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,kubica,1984-12-07,Polish,alfa,16,15,0.0,0.0,0.0,3.0,0.0,9.0,1:11.301
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,russell,1998-02-15,British,williams,11,17,13.0,0.0,15.0,20.0,0.0,8.0,1:10.332
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,mick_schumacher,1999-03-22,German,haas,17,18,0.0,0.0,19.0,0.0,0.0,10.0,1:11.387
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,14,19,18.0,0.0,13.0,72.0,0.0,6.0,1:11.314
2021,13,zandvoort,2021-09-05,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,mazepin,1999-03-02,Russian,haas,18,20,0.0,0.0,20.0,0.0,0.0,10.0,1:11.875
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,ricciardo,1989-07-01,Australian,mclaren,2,1,56.0,0.0,9.0,170.0,0.0,4.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,norris,1999-11-13,British,mclaren,3,2,114.0,0.0,4.0,170.0,0.0,4.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,bottas,1989-08-28,Finnish,mercedes,19,3,123.0,0.0,3.0,0.0,4.0,1.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,5,4,92.0,0.0,6.0,0.0,0.0,3.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,perez,1990-01-26,Mexican,red_bull,8,5,108.0,1.0,5.0,0.0,8.0,2.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,6,6,0.0,0.0,7.0,0.0,0.0,3.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,9,7,18.0,0.0,14.0,53.0,0.0,7.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,alonso,1981-07-29,Spanish,alpine,10,8,46.0,0.0,10.0,90.0,1.0,5.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,russell,1998-02-15,British,williams,14,9,13.0,0.0,15.0,20.0,0.0,8.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,ocon,1996-09-17,French,alpine,12,10,44.0,1.0,11.0,90.0,1.0,5.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,latifi,1995-06-29,Canadian,williams,13,11,7.0,0.0,16.0,20.0,0.0,8.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,vettel,1987-07-03,German,aston_martin,11,12,35.0,0.0,12.0,53.0,0.0,7.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,giovinazzi,1993-12-14,Italian,alfa,7,13,1.0,0.0,18.0,3.0,0.0,9.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,kubica,1984-12-07,Polish,alfa,17,14,0.0,0.0,21.0,3.0,0.0,9.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,mick_schumacher,1999-03-22,German,haas,18,15,0.0,0.0,19.0,0.0,0.0,10.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,mazepin,1999-03-02,Russian,haas,16,16,0.0,0.0,20.0,0.0,0.0,10.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,hamilton,1985-01-07,British,mercedes,4,17,0.0,4.0,2.0,0.0,4.0,1.0,
2021,14,monza,2021-09-12,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,1,18,0.0,7.0,1.0,0.0,8.0,2.0,
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,hamilton,1985-01-07,British,mercedes,4,1,0.0,4.0,2.0,0.0,4.0,1.0,1:44.050
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,20,2,0.0,7.0,1.0,0.0,8.0,2.0,
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,2,3,0.0,0.0,7.0,0.0,0.0,4.0,1:42.510
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,ricciardo,1989-07-01,Australian,mclaren,5,4,83.0,1.0,8.0,215.0,1.0,3.0,1:44.156
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,bottas,1989-08-28,Finnish,mercedes,16,5,141.0,0.0,3.0,0.0,4.0,1.0,1:44.710
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,alonso,1981-07-29,Spanish,alpine,6,6,50.0,0.0,10.0,95.0,1.0,5.0,1:44.204
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,norris,1999-11-13,British,mclaren,1,7,132.0,0.0,4.0,215.0,1.0,3.0,1:41.993
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,raikkonen,1979-10-17,Finnish,alfa,13,8,2.0,0.0,17.0,3.0,0.0,9.0,1:49.586
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,perez,1990-01-26,Mexican,red_bull,8,9,118.0,1.0,5.0,0.0,8.0,2.0,1:45.337
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,russell,1998-02-15,British,williams,3,10,15.0,0.0,15.0,22.0,0.0,8.0,1:42.983
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,7,11,24.0,0.0,13.0,59.0,0.0,7.0,1:44.956
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,vettel,1987-07-03,German,aston_martin,10,12,35.0,0.0,12.0,59.0,0.0,7.0,1:46.573
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,gasly,1996-02-07,French,alphatauri,11,13,66.0,0.0,9.0,84.0,0.0,6.0,1:46.641
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,ocon,1996-09-17,French,alpine,9,14,45.0,1.0,11.0,95.0,1.0,5.0,1:45.865
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,19,15,104.0,0.0,6.0,0.0,0.0,4.0,
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,giovinazzi,1993-12-14,Italian,alfa,17,16,1.0,0.0,18.0,3.0,0.0,9.0,1:51.023
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,12,17,18.0,0.0,14.0,84.0,0.0,6.0,1:46.751
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,mazepin,1999-03-02,Russian,haas,15,18,0.0,0.0,21.0,0.0,0.0,10.0,1:53.764
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,latifi,1995-06-29,Canadian,williams,18,19,7.0,0.0,16.0,22.0,0.0,8.0,
2021,15,sochi,2021-09-26,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,mick_schumacher,1999-03-22,German,haas,14,20,0.0,0.0,19.0,0.0,0.0,10.0,1:49.830
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,bottas,1989-08-28,Finnish,mercedes,1,1,151.0,0.0,3.0,0.0,5.0,1.0,1:22.998
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,2,2,0.0,7.0,2.0,0.0,8.0,2.0,1:23.196
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,perez,1990-01-26,Mexican,red_bull,6,3,120.0,1.0,5.0,0.0,8.0,2.0,1:23.706
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,3,4,104.0,0.0,7.0,0.0,0.0,4.0,1:23.265
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,hamilton,1985-01-07,British,mercedes,11,5,0.0,5.0,1.0,0.0,5.0,1.0,1:22.868
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,gasly,1996-02-07,French,alphatauri,4,6,66.0,0.0,9.0,84.0,0.0,6.0,1:23.326
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,norris,1999-11-13,British,mclaren,7,7,139.0,0.0,4.0,234.0,1.0,3.0,1:23.954
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,19,8,0.0,0.0,6.0,0.0,0.0,4.0,
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,8,9,24.0,0.0,13.0,59.0,0.0,7.0,1:24.305
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,ocon,1996-09-17,French,alpine,12,10,45.0,1.0,11.0,103.0,1.0,5.0,1:24.842
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,giovinazzi,1993-12-14,Italian,alfa,16,11,1.0,0.0,18.0,7.0,0.0,9.0,1:26.430
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,raikkonen,1979-10-17,Finnish,alfa,17,12,6.0,0.0,17.0,7.0,0.0,9.0,1:27.525
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,ricciardo,1989-07-01,Australian,mclaren,20,13,95.0,1.0,8.0,234.0,1.0,3.0,1:25.881
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,9,14,18.0,0.0,14.0,84.0,0.0,6.0,1:24.368
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,russell,1998-02-15,British,williams,13,15,16.0,0.0,15.0,23.0,0.0,8.0,1:25.007
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,alonso,1981-07-29,Spanish,alpine,5,16,58.0,0.0,10.0,103.0,1.0,5.0,1:23.477
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,latifi,1995-06-29,Canadian,williams,15,17,7.0,0.0,16.0,23.0,0.0,8.0,1:26.086
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,vettel,1987-07-03,German,aston_martin,10,18,35.0,0.0,12.0,59.0,0.0,7.0,1:24.795
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,mick_schumacher,1999-03-22,German,haas,14,19,0.0,0.0,19.0,0.0,0.0,10.0,1:25.200
2021,16,istanbul,2021-10-10,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,mazepin,1999-03-02,Russian,haas,18,20,0.0,0.0,21.0,0.0,0.0,10.0,1:28.449
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,1,1,0.0,7.0,1.0,0.0,8.0,2.0,1:32.910
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,hamilton,1985-01-07,British,mercedes,2,2,0.0,5.0,2.0,0.0,6.0,1.0,1:33.119
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,perez,1990-01-26,Mexican,red_bull,3,3,135.0,1.0,5.0,0.0,8.0,2.0,1:33.134
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,4,4,116.0,0.0,7.0,0.0,0.0,4.0,1:33.606
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,ricciardo,1989-07-01,Australian,mclaren,6,5,95.0,1.0,8.0,240.0,1.0,3.0,1:33.808
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,bottas,1989-08-28,Finnish,mercedes,9,6,177.0,1.0,3.0,0.0,6.0,1.0,1:33.475
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,5,7,0.0,0.0,6.0,0.0,0.0,4.0,1:33.792
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,norris,1999-11-13,British,mclaren,7,8,145.0,0.0,4.0,240.0,1.0,3.0,1:33.887
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,10,9,18.0,0.0,14.0,92.0,0.0,6.0,1:34.918
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,vettel,1987-07-03,German,aston_martin,18,10,35.0,0.0,12.0,61.0,0.0,7.0,1:35.500
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,giovinazzi,1993-12-14,Italian,alfa,12,11,1.0,0.0,18.0,7.0,0.0,9.0,1:35.794
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,13,12,26.0,0.0,13.0,61.0,0.0,7.0,1:35.983
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,raikkonen,1979-10-17,Finnish,alfa,15,13,6.0,0.0,17.0,7.0,0.0,9.0,1:36.311
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,russell,1998-02-15,British,williams,20,14,16.0,0.0,15.0,23.0,0.0,8.0,
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,latifi,1995-06-29,Canadian,williams,14,15,7.0,0.0,16.0,23.0,0.0,8.0,1:35.995
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,mick_schumacher,1999-03-22,German,haas,16,16,0.0,0.0,19.0,0.0,0.0,10.0,1:36.499
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,mazepin,1999-03-02,Russian,haas,17,17,0.0,0.0,21.0,0.0,0.0,10.0,1:36.796
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,alonso,1981-07-29,Spanish,alpine,19,18,58.0,0.0,10.0,104.0,1.0,5.0,1:44.549
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,ocon,1996-09-17,French,alpine,11,19,46.0,1.0,11.0,104.0,1.0,5.0,1:35.377
2021,17,americas,2021-10-24,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,gasly,1996-02-07,French,alphatauri,8,20,74.0,0.0,9.0,92.0,0.0,6.0,1:34.118
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,3,1,0.0,8.0,1.0,0.0,9.0,2.0,1:16.225
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,hamilton,1985-01-07,British,mercedes,2,2,0.0,5.0,2.0,0.0,6.0,1.0,1:16.020
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,perez,1990-01-26,Mexican,red_bull,4,3,150.0,1.0,4.0,0.0,9.0,2.0,1:16.342
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,gasly,1996-02-07,French,alphatauri,5,4,74.0,0.0,9.0,94.0,0.0,6.0,1:16.456
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,8,5,128.0,0.0,6.0,0.0,0.0,4.0,1:16.837
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,6,6,0.0,0.0,7.0,0.0,0.0,4.0,1:16.761
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,vettel,1987-07-03,German,aston_martin,9,7,36.0,0.0,12.0,62.0,0.0,7.0,1:17.746
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,raikkonen,1979-10-17,Finnish,alfa,10,8,6.0,0.0,17.0,7.0,0.0,9.0,1:17.958
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,alonso,1981-07-29,Spanish,alpine,12,9,58.0,0.0,10.0,104.0,1.0,5.0,1:18.452
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,norris,1999-11-13,British,mclaren,18,10,149.0,0.0,5.0,254.0,1.0,3.0,1:36.830
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,giovinazzi,1993-12-14,Italian,alfa,11,11,1.0,0.0,18.0,7.0,0.0,9.0,1:18.290
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,ricciardo,1989-07-01,Australian,mclaren,7,12,105.0,1.0,8.0,254.0,1.0,3.0,1:16.763
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,ocon,1996-09-17,French,alpine,19,13,46.0,1.0,11.0,104.0,1.0,5.0,1:18.405
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,stroll,1998-10-29,Canadian,aston_martin,20,14,26.0,0.0,13.0,62.0,0.0,7.0,1:20.873
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,bottas,1989-08-28,Finnish,mercedes,1,15,185.0,1.0,3.0,0.0,6.0,1.0,1:15.875
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,russell,1998-02-15,British,williams,16,16,16.0,0.0,15.0,23.0,0.0,8.0,1:18.172
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,latifi,1995-06-29,Canadian,williams,13,17,7.0,0.0,16.0,23.0,0.0,8.0,1:18.756
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,mazepin,1999-03-02,Russian,haas,15,18,0.0,0.0,21.0,0.0,0.0,10.0,1:19.303
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,mick_schumacher,1999-03-22,German,haas,14,19,0.0,0.0,19.0,0.0,0.0,10.0,1:18.858
2021,18,rodriguez,2021-11-07,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,17,20,20.0,0.0,14.0,94.0,0.0,6.0,1:17.158
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,hamilton,1985-01-07,British,mercedes,10,1,0.0,5.0,2.0,0.0,6.0,1.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,max_verstappen,1997-09-30,Dutch,red_bull,2,2,0.0,9.0,1.0,0.0,10.0,2.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,bottas,1989-08-28,Finnish,mercedes,1,3,185.0,1.0,3.0,0.0,6.0,1.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,perez,1990-01-26,Mexican,red_bull,4,4,165.0,1.0,4.0,0.0,10.0,2.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,leclerc,1997-10-16,Monegasque,ferrari,6,5,138.0,0.0,6.0,0.0,0.0,3.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,sainz,1994-09-01,Spanish,ferrari,3,6,0.0,0.0,7.0,0.0,0.0,3.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,gasly,1996-02-07,French,alphatauri,7,7,86.0,0.0,9.0,106.0,0.0,6.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,ocon,1996-09-17,French,alpine,8,8,46.0,1.0,11.0,106.0,1.0,5.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,alonso,1981-07-29,Spanish,alpine,12,9,60.0,0.0,10.0,106.0,1.0,5.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,norris,1999-11-13,British,mclaren,5,10,150.0,0.0,5.0,255.0,1.0,4.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,vettel,1987-07-03,German,aston_martin,9,11,42.0,0.0,12.0,68.0,0.0,7.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,russell,1998-02-15,British,williams,17,13,16.0,0.0,15.0,23.0,0.0,8.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,giovinazzi,1993-12-14,Italian,alfa,13,14,1.0,0.0,18.0,11.0,0.0,9.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,tsunoda,2000-05-11,Japanese,alphatauri,15,15,20.0,0.0,14.0,106.0,0.0,6.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,latifi,1995-06-29,Canadian,williams,16,16,7.0,0.0,17.0,23.0,0.0,8.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,mazepin,1999-03-02,Russian,haas,19,17,0.0,0.0,21.0,0.0,0.0,10.0,
2021,19,interlagos,2021-11-14,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,mick_schumacher,1999-03-22,German,haas,18,18,0.0,0.0,19.0,0.0,0.0,10.0,
