driver_name,fp_pos_1,fp_time_1,season,round,fp_pos_2,fp_time_2,fp_pos_3,fp_time_3,fl_pos,fl_time,initial_tyre,num_o_ps,qualifying_position,qualifying_time,sprint_position,sprint_laps,sprint_time,has_sprint,qualifying_sprint_position,qualifying_sprint_time,sprint_fl_pos,sprint_fl_time
zhou guanyu,17.0,106408.0,2022,17,15.0,104524.0,19.0,122599.0,19.0,125556.0,I,,14.0,115518.0,,,,,,,,
mick schumacher,18.0,106601.0,2022,17,19.0,105623.0,14.0,121502.0,8.0,110290.0,I,2.0,12.0,114370.0,,,,,,,,
lando norris,19.0,106680.0,2022,17,11.0,104013.0,16.0,121791.0,6.0,109212.0,I,1.0,6.0,110584.0,,,,,,,,
nicholas latifi,20.0,107092.0,2022,17,20.0,106553.0,20.0,123510.0,20.0,125585.0,I,1.0,19.0,117532.0,,,,,,,,
fernando alonso,1.0,102248.0,2022,18,7.0,103533.0,4.0,91320.0,2.0,104412.0,I,3.0,7.0,90322.0,,,,,,,,
carlos sainz,2.0,102563.0,2022,18,6.0,103204.0,2.0,90965.0,,,I,,3.0,89361.0,,,,,,,,
charles leclerc,3.0,102634.0,2022,18,11.0,104709.0,3.0,90980.0,3.0,104489.0,I,2.0,2.0,89314.0,,,,,,,,
esteban ocon,4.0,103022.0,2022,18,9.0,103884.0,9.0,91750.0,11.0,106559.0,I,2.0,5.0,90165.0,,,,,,,,
kevin magnussen,5.0,103258.0,2022,18,5.0,103187.0,15.0,92290.0,16.0,108072.0,I,2.0,17.0,91352.0,,,,,,,,
max verstappen,6.0,103362.0,2022,18,3.0,102786.0,1.0,90671.0,4.0,104911.0,I,2.0,1.0,89304.0,,,,,,,,
mick schumacher,7.0,103761.0,2022,18,20.0,,16.0,92366.0,10.0,106545.0,I,2.0,15.0,91439.0,,,,,,,,
lando norris,8.0,103889.0,2022,18,16.0,105885.0,8.0,91747.0,17.0,108175.0,I,2.0,10.0,91003.0,,,,,,,,
valtteri bottas,9.0,103969.0,2022,18,8.0,103733.0,13.0,91971.0,14.0,107820.0,I,2.0,12.0,90709.0,,,,,,,,
sergio perez,10.0,104234.0,2022,18,4.0,102834.0,5.0,91514.0,9.0,106120.0,I,2.0,4.0,89709.0,,,,,,,,
zhou guanyu,11.0,104429.0,2022,18,10.0,104525.0,18.0,92385.0,1.0,104411.0,I,3.0,14.0,90953.0,,,,,,,,
daniel ricciardo,12.0,104486.0,2022,18,17.0,106030.0,11.0,91860.0,15.0,107843.0,I,2.0,11.0,90659.0,,,,,,,,
lewis hamilton,13.0,104558.0,2022,18,2.0,102170.0,7.0,91589.0,7.0,105530.0,I,2.0,6.0,90261.0,,,,,,,,
lance stroll,14.0,104570.0,2022,18,18.0,106776.0,10.0,91838.0,5.0,105205.0,I,3.0,18.0,91419.0,,,,,,,,
alex albon,15.0,104791.0,2022,18,13.0,105039.0,12.0,91946.0,,,I,,16.0,91311.0,,,,,,,,
pierre gasly,16.0,104878.0,2022,18,19.0,107109.0,20.0,92881.0,6.0,105387.0,I,4.0,20.0,91322.0,,,,,,,,
nicholas latifi,17.0,105424.0,2022,18,12.0,104962.0,19.0,92868.0,18.0,108371.0,I,2.0,19.0,91511.0,,,,,,,,
george russell,18.0,106103.0,2022,18,1.0,101935.0,6.0,91530.0,13.0,107004.0,I,2.0,8.0,90389.0,,,,,,,,
yuki tsunoda,19.0,106192.0,2022,18,14.0,105257.0,17.0,92377.0,8.0,105893.0,I,3.0,13.0,90808.0,,,,,,,,
sebastian vettel,20.0,108090.0,2022,18,15.0,105261.0,14.0,92222.0,12.0,106964.0,I,2.0,9.0,90554.0,,,,,,,,
carlos sainz,1.0,96857.0,2022,19,4.0,98232.0,3.0,96271.0,,,M,1.0,1.0,94356.0,,,,,,,,
max verstappen,2.0,97081.0,2022,19,7.0,99575.0,1.0,95825.0,2.0,99541.0,M,2.0,2.0,94448.0,,,,,,,,
lewis hamilton,3.0,97332.0,2022,19,8.0,99698.0,5.0,96401.0,5.0,99830.0,M,2.0,3.0,94947.0,,,,,,,,
lance stroll,4.0,97460.0,2022,19,15.0,100806.0,9.0,97215.0,17.0,103080.0,M,1.0,5.0,95598.0,,,,,,,,
sergio perez,5.0,97515.0,2022,19,10.0,99852.0,4.0,96397.0,3.0,99563.0,M,2.0,9.0,94645.0,,,,,,,,
fernando alonso,6.0,97713.0,2022,19,17.0,101334.0,6.0,96928.0,10.0,101804.0,H,2.0,14.0,95876.0,,,,,,,,
george russell,7.0,97802.0,2022,19,13.0,100562.0,7.0,97064.0,1.0,98788.0,M,3.0,4.0,94988.0,,,,,,,,
pierre gasly,8.0,97810.0,2022,19,9.0,99840.0,10.0,97290.0,9.0,101674.0,M,2.0,11.0,96740.0,,,,,,,,
lando norris,9.0,97856.0,2022,19,6.0,99547.0,12.0,97449.0,7.0,101322.0,M,2.0,6.0,95690.0,,,,,,,,
sebastian vettel,10.0,98041.0,2022,19,19.0,101857.0,8.0,97151.0,8.0,101538.0,M,2.0,10.0,96398.0,,,,,,,,
esteban ocon,11.0,98102.0,2022,19,16.0,101310.0,13.0,97468.0,6.0,101243.0,H,2.0,20.0,97068.0,,,,,,,,
zhou guanyu,12.0,98276.0,2022,19,14.0,100664.0,20.0,99735.0,13.0,102394.0,M,2.0,18.0,96970.0,,,,,,,,
alex albon,13.0,98422.0,2022,19,18.0,101853.0,17.0,97904.0,15.0,102471.0,M,2.0,8.0,96368.0,,,,,,,,
yuki tsunoda,14.0,98898.0,2022,19,12.0,100178.0,16.0,97888.0,11.0,102206.0,M,2.0,19.0,97147.0,,,,,,,,
mick schumacher,15.0,98922.0,2022,19,5.0,99507.0,19.0,98132.0,12.0,102320.0,H,2.0,16.0,97111.0,,,,,,,,
robert shwartzman,16.0,98951.0,2022,19,,,,,,,,,,,,,,,,,,
alex palou,17.0,99911.0,2022,19,,,,,,,,,,,,,,,,,,
theo pourchaire,18.0,100175.0,2022,19,,,,,,,,,,,,,,,,,,
logan sargeant,19.0,100325.0,2022,19,,,,,,,,,,,,,,,,,,
antonio giovinazzi,20.0,103063.0,2022,19,,,,,,,,,,,,,,,,,,
charles leclerc,,,2022,19,1.0,96810.0,2.0,96145.0,4.0,99731.0,M,2.0,12.0,94421.0,,,,,,,,
valtteri bottas,,,2022,19,2.0,97525.0,11.0,97310.0,18.0,103391.0,M,1.0,7.0,96319.0,,,,,,,,
daniel ricciardo,,,2022,19,3.0,97627.0,15.0,97622.0,14.0,102420.0,M,2.0,15.0,97046.0,,,,,,,,
kevin magnussen,,,2022,19,11.0,100084.0,14.0,97519.0,16.0,102546.0,H,1.0,13.0,96949.0,,,,,,,,
nicholas latifi,,,2022,19,20.0,102317.0,18.0,98028.0,19.0,103485.0,M,2.0,17.0,97244.0,,,,,,,,
carlos sainz,1.0,80707.0,2022,20,8.0,81693.0,6.0,79301.0,6.0,82199.0,S,1.0,5.0,78351.0,,,,,,,,
charles leclerc,2.0,80753.0,2022,20,7.0,81618.0,4.0,79123.0,10.0,82603.0,S,1.0,7.0,78555.0,,,,,,,,
sergio perez,3.0,80827.0,2022,20,5.0,81579.0,5.0,79241.0,2.0,81775.0,S,1.0,4.0,78128.0,,,,,,,,
max verstappen,4.0,80827.0,2022,20,6.0,81588.0,3.0,78876.0,4.0,82046.0,S,1.0,1.0,77775.0,,,,,,,,
lewis hamilton,5.0,80849.0,2022,20,4.0,81509.0,2.0,78543.0,5.0,82062.0,M,1.0,3.0,78084.0,,,,,,,,
fernando alonso,6.0,80899.0,2022,20,11.0,82337.0,13.0,80037.0,11.0,82866.0,M,1.0,9.0,78939.0,,,,,,,,
valtteri bottas,7.0,81083.0,2022,20,9.0,81993.0,8.0,79390.0,16.0,83363.0,M,1.0,6.0,78401.0,,,,,,,,
lando norris,8.0,81120.0,2022,20,14.0,82738.0,7.0,79317.0,17.0,83402.0,M,1.0,8.0,78721.0,,,,,,,,
pierre gasly,9.0,81310.0,2022,20,10.0,82104.0,15.0,80330.0,8.0,82277.0,M,1.0,14.0,79672.0,,,,,,,,
sebastian vettel,10.0,81525.0,2022,20,12.0,82371.0,19.0,80986.0,13.0,83086.0,S,1.0,16.0,80419.0,,,,,,,,
daniel ricciardo,11.0,81762.0,2022,20,15.0,82763.0,14.0,80139.0,3.0,82022.0,M,1.0,11.0,79325.0,,,,,,,,
zhou guanyu,12.0,81820.0,2022,20,20.0,83369.0,12.0,80019.0,7.0,82260.0,M,1.0,12.0,79476.0,,,,,,,,
lance stroll,13.0,81865.0,2022,20,16.0,82840.0,16.0,80477.0,9.0,82463.0,M,2.0,20.0,80520.0,,,,,,,,
mick schumacher,14.0,81952.0,2022,20,17.0,82879.0,17.0,80598.0,19.0,83641.0,S,1.0,15.0,80419.0,,,,,,,,
nicholas latifi,15.0,82912.0,2022,20,19.0,83320.0,18.0,80848.0,20.0,83709.0,S,2.0,18.0,81167.0,,,,,,,,
liam lawson,16.0,83861.0,2022,20,,,,,,,,,,,,,,,,,,
logan sargeant,17.0,84246.0,2022,20,,,,,,,,,,,,,,,,,,
nyck de vries,18.0,84582.0,2022,20,,,,,,,,,,,,,,,,,,
jack doohan,19.0,84615.0,2022,20,,,,,,,,,,,,,,,,,,
pietro fittipaldi,20.0,86766.0,2022,20,,,,,,,,,,,,,,,,,,
george russell,,,2022,20,1.0,79970.0,1.0,78399.0,1.0,80153.0,M,2.0,2.0,78079.0,,,,,,,,
yuki tsunoda,,,2022,20,2.0,80798.0,9.0,79882.0,18.0,83403.0,S,2.0,13.0,79589.0,,,,,,,,
esteban ocon,,,2022,20,3.0,81177.0,11.0,79960.0,14.0,83279.0,M,1.0,10.0,79010.0,,,,,,,,
alex albon,,,2022,20,13.0,82447.0,10.0,79917.0,12.0,82914.0,M,1.0,17.0,80859.0,,,,,,,,
kevin magnussen,,,2022,20,18.0,83316.0,20.0,81271.0,15.0,83300.0,M,1.0,19.0,79833.0,,,,,,,,
sergio perez,1.0,71853.0,2022,21,2.0,74788.0,,,7.0,74283.0,S,2.0,,,5,24,1823162.0,True,9,75601.0,5.0,74699.0
charles leclerc,2.0,71857.0,2022,21,13.0,75868.0,,,6.0,74253.0,S,3.0,,,6,24,1824440.0,True,10,,8.0,75236.0
max verstappen,3.0,71861.0,2022,21,5.0,75098.0,,,5.0,74195.0,M,3.0,,,4,24,1821801.0,True,2,71877.0,3.0,74507.0
carlos sainz,4.0,72039.0,2022,21,11.0,75856.0,,,3.0,73953.0,S,3.0,,,2,24,1815302.0,True,5,72357.0,4.0,74522.0
lewis hamilton,5.0,72040.0,2022,21,6.0,75137.0,,,2.0,73942.0,S,2.0,,,3,24,1815799.0,True,8,72611.0,2.0,74317.0
george russell,6.0,72055.0,2022,21,3.0,74916.0,,,1.0,73785.0,S,2.0,,,1,24,1811307.0,True,3,72059.0,1.0,74233.0
sebastian vettel,7.0,72157.0,2022,21,18.0,76400.0,,,15.0,75549.0,S,2.0,,,9,24,1841525.0,True,13,71678.0,13.0,75451.0
mick schumacher,8.0,72314.0,2022,21,8.0,75684.0,,,10.0,75251.0,S,2.0,,,12,24,1852466.0,True,20,76361.0,15.0,75771.0
valtteri bottas,9.0,72466.0,2022,21,15.0,76047.0,,,14.0,75511.0,S,2.0,,,14,24,1853645.0,True,18,75486.0,16.0,75980.0
pierre gasly,10.0,72467.0,2022,21,7.0,75636.0,,,12.0,75327.0,S,3.0,,,10,24,1845477.0,True,12,71675.0,9.0,75290.0
fernando alonso,11.0,72554.0,2022,21,4.0,75049.0,,,4.0,74164.0,S,3.0,,,18,24,1865292.0,True,7,72504.0,6.0,74764.0
alex albon,12.0,72633.0,2022,21,,,,,16.0,75613.0,S,3.0,,,dnf,12,930295.0,True,11,71631.0,17.0,75998.0
esteban ocon,13.0,72705.0,2022,21,1.0,74604.0,,,9.0,75093.0,S,2.0,,,17,24,1863063.0,True,6,72425.0,18.0,76097.0
lance stroll,14.0,72759.0,2022,21,17.0,76263.0,,,8.0,74831.0,S,2.0,,,16,24,1862007.0,True,15,72210.0,12.0,75425.0
lando norris,15.0,72955.0,2022,21,10.0,75851.0,,,18.0,75855.0,S,2.0,,,7,24,1836931.0,True,4,72263.0,10.0,75380.0
kevin magnussen,16.0,72997.0,2022,21,9.0,75815.0,,,,,S,,,,8,24,1840075.0,True,1,71674.0,7.0,75110.0
nicholas latifi,17.0,73019.0,2022,21,16.0,76181.0,,,11.0,75327.0,M,3.0,,,19,24,1888157.0,True,16,75095.0,20.0,76525.0
zhou guanyu,18.0,73115.0,2022,21,19.0,76468.0,,,17.0,75802.0,S,2.0,,,13,24,1853070.0,True,17,75197.0,14.0,75765.0
yuki tsunoda,19.0,73347.0,2022,21,12.0,75865.0,,,13.0,75508.0,S,3.0,,,15,24,1861613.0,True,19,76264.0,19.0,76413.0
daniel ricciardo,20.0,73359.0,2022,21,14.0,75994.0,,,,,S,,,,11,24,1850702.0,True,14,72140.0,11.0,75385.0
logan sargeant,,,2022,21,20.0,76480.0,,,,,,,,,,,,,,,,
lewis hamilton,1.0,86633.0,2022,22,4.0,85761.0,3.0,85222.0,11.0,89788.0,M,2.0,5.0,84508.0,,,,,,,,
george russell,2.0,86853.0,2022,22,2.0,85487.0,4.0,85395.0,2.0,88836.0,M,2.0,6.0,84511.0,,,,,,,,
charles leclerc,3.0,86888.0,2022,22,3.0,85599.0,6.0,85571.0,10.0,89719.0,M,1.0,3.0,84092.0,,,,,,,,
sergio perez,4.0,86967.0,2022,22,5.0,85852.0,1.0,84982.0,4.0,88972.0,M,2.0,2.0,84052.0,,,,,,,,
liam lawson,5.0,87201.0,2022,22,,,,,,,,,,,,,,,,,,
sebastian vettel,6.0,87268.0,2022,22,12.0,86395.0,9.0,86012.0,15.0,90312.0,M,1.0,9.0,84961.0,,,,,,,,
robert shwartzman,7.0,87429.0,2022,22,,,,,,,,,,,,,,,,,,
daniel ricciardo,8.0,87619.0,2022,22,9.0,86124.0,8.0,85950.0,18.0,90785.0,M,1.0,13.0,85045.0,,,,,,,,
valtteri bottas,9.0,87655.0,2022,22,10.0,86300.0,14.0,86189.0,16.0,90352.0,H,1.0,18.0,85892.0,,,,,,,,
alex albon,10.0,87840.0,2022,22,16.0,86750.0,10.0,86051.0,13.0,89939.0,M,2.0,19.0,86028.0,,,,,,,,
pierre gasly,11.0,87845.0,2022,22,19.0,87036.0,15.0,86239.0,19.0,91081.0,S,1.0,17.0,85859.0,,,,,,,,
esteban ocon,12.0,87891.0,2022,22,7.0,86038.0,11.0,86073.0,5.0,89333.0,M,2.0,8.0,84830.0,,,,,,,,
yuki tsunoda,13.0,87991.0,2022,22,15.0,86680.0,13.0,86170.0,7.0,89489.0,M,2.0,11.0,85219.0,,,,,,,,
robert kubica,14.0,88064.0,2022,22,,,,,,,,,,,,,,,,,,
logan sargeant,15.0,88098.0,2022,22,,,,,,,,,,,,,,,,,,
kevin magnussen,16.0,88142.0,2022,22,18.0,86915.0,17.0,86356.0,20.0,91158.0,H,1.0,16.0,85834.0,,,,,,,,
pietro fittipaldi,17.0,88204.0,2022,22,,,,,,,,,,,,,,,,,,
patricio oward,18.0,88350.0,2022,22,,,,,,,,,,,,,,,,,,
jack doohan,19.0,88484.0,2022,22,,,,,,,,,,,,,,,,,,
felipe drugovich,20.0,88672.0,2022,22,,,,,,,,,,,,,,,,,,
max verstappen,,,2022,22,1.0,85146.0,2.0,85134.0,6.0,89392.0,M,1.0,1.0,83824.0,,,,,,,,
carlos sainz,,,2022,22,6.0,85932.0,7.0,85605.0,3.0,88879.0,M,2.0,4.0,84242.0,,,,,,,,
fernando alonso,,,2022,22,8.0,86043.0,12.0,86076.0,17.0,90579.0,M,2.0,10.0,85096.0,,,,,,,,
lando norris,,,2022,22,11.0,86377.0,5.0,85518.0,1.0,88391.0,M,2.0,7.0,84769.0,,,,,,,,
zhou guanyu,,,2022,22,13.0,86479.0,19.0,86482.0,8.0,89600.0,M,2.0,15.0,85408.0,,,,,,,,
lance stroll,,,2022,22,14.0,86547.0,16.0,86298.0,9.0,89620.0,M,2.0,14.0,85359.0,,,,,,,,
mick schumacher,,,2022,22,17.0,86839.0,18.0,86473.0,12.0,89833.0,M,2.0,12.0,85225.0,,,,,,,,
nicholas latifi,,,2022,22,20.0,87262.0,20.0,86646.0,14.0,90309.0,M,3.0,20.0,86054.0,,,,,,,,
sergio perez,1.0,92758.0,2023,1,3.0,91078.0,3.0,92446.0,7.0,96344.0,S,2.0,2.0,89846.0,,,,,,,,
fernando alonso,2.0,93196.0,2023,1,1.0,90907.0,1.0,92340.0,5.0,96156.0,S,2.0,5.0,90336.0,,,,,,,,
max verstappen,3.0,93375.0,2023,1,2.0,91076.0,2.0,92345.0,6.0,96236.0,S,2.0,1.0,89708.0,,,,,,,,
lando norris,4.0,94165.0,2023,1,9.0,91570.0,13.0,93202.0,3.0,95822.0,S,6.0,11.0,91381.0,,,,,,,,
charles leclerc,5.0,94257.0,2023,1,4.0,91367.0,5.0,92624.0,16.0,97170.0,S,2.0,3.0,90000.0,,,,,,,,
lance stroll,6.0,94298.0,2023,1,6.0,91450.0,7.0,92919.0,9.0,96546.0,S,2.0,8.0,90836.0,,,,,,,,
kevin magnussen,7.0,94402.0,2023,1,16.0,92110.0,14.0,93381.0,8.0,96471.0,H,3.0,17.0,91892.0,,,,,,,,
zhou guanyu,8.0,94575.0,2023,1,10.0,91586.0,12.0,93180.0,1.0,93996.0,S,3.0,13.0,91473.0,,,,,,,,
valtteri bottas,9.0,94689.0,2023,1,12.0,91793.0,17.0,93629.0,18.0,97379.0,S,2.0,12.0,91443.0,,,,,,,,
lewis hamilton,10.0,94917.0,2023,1,8.0,91543.0,4.0,92555.0,10.0,96546.0,S,2.0,7.0,90384.0,,,,,,,,
george russell,11.0,94966.0,2023,1,13.0,91882.0,6.0,92731.0,17.0,97221.0,S,2.0,6.0,90340.0,,,,,,,,
oscar piastri,12.0,94997.0,2023,1,15.0,92024.0,9.0,93045.0,20.0,100691.0,S,1.0,18.0,92101.0,,,,,,,,
yuki tsunoda,13.0,95015.0,2023,1,18.0,92525.0,16.0,93475.0,12.0,96637.0,S,3.0,14.0,92510.0,,,,,,,,
nico hulkenberg,14.0,95043.0,2023,1,5.0,91376.0,15.0,93423.0,11.0,96616.0,S,3.0,10.0,91055.0,,,,,,,,
esteban ocon,15.0,95105.0,2023,1,11.0,91608.0,11.0,93116.0,13.0,96797.0,S,4.0,9.0,90984.0,,,,,,,,
nyck de vries,16.0,95402.0,2023,1,19.0,92605.0,20.0,94082.0,19.0,97709.0,S,2.0,19.0,92121.0,,,,,,,,
pierre gasly,17.0,95455.0,2023,1,7.0,91475.0,10.0,93064.0,2.0,95068.0,S,3.0,20.0,92181.0,,,,,,,,
logan sargeant,18.0,95749.0,2023,1,20.0,92749.0,18.0,93665.0,4.0,96037.0,S,3.0,16.0,91652.0,,,,,,,,
alex albon,19.0,96018.0,2023,1,17.0,92440.0,19.0,93882.0,15.0,97144.0,S,3.0,15.0,,,,,,,,,
carlos sainz,20.0,96072.0,2023,1,14.0,91956.0,8.0,92945.0,14.0,97130.0,S,2.0,4.0,90154.0,,,,,,,,
max verstappen,1.0,89617.0,2023,2,1.0,89603.0,1.0,88485.0,1.0,91906.0,M,1.0,15.0,109953.0,,,,,,,,
sergio perez,2.0,90100.0,2023,2,3.0,89902.0,2.0,89098.0,2.0,92188.0,M,1.0,1.0,88265.0,,,,,,,,
fernando alonso,3.0,90315.0,2023,2,2.0,89811.0,3.0,89483.0,3.0,92240.0,M,1.0,2.0,88730.0,,,,,,,,
lance stroll,4.0,90577.0,2023,2,7.0,90110.0,4.0,89509.0,19.0,95140.0,M,1.0,5.0,88945.0,,,,,,,,
george russell,5.0,90771.0,2023,2,5.0,90070.0,11.0,89811.0,4.0,92433.0,M,1.0,3.0,88857.0,,,,,,,,
lewis hamilton,6.0,90787.0,2023,2,11.0,90599.0,5.0,89568.0,6.0,92941.0,H,1.0,7.0,89223.0,,,,,,,,
carlos sainz,7.0,90924.0,2023,2,10.0,90592.0,10.0,89761.0,5.0,92822.0,M,1.0,4.0,88931.0,,,,,,,,
pierre gasly,8.0,90949.0,2023,2,6.0,90100.0,9.0,89701.0,10.0,93392.0,M,1.0,9.0,89357.0,,,,,,,,
alex albon,9.0,91030.0,2023,2,14.0,90810.0,15.0,89983.0,20.0,95567.0,M,2.0,17.0,89994.0,,,,,,,,
yuki tsunoda,10.0,91110.0,2023,2,13.0,90776.0,19.0,90797.0,14.0,93931.0,M,1.0,16.0,89939.0,,,,,,,,
charles leclerc,11.0,91118.0,2023,2,9.0,90341.0,6.0,89588.0,7.0,93056.0,S,1.0,12.0,88420.0,,,,,,,,
esteban ocon,12.0,91181.0,2023,2,4.0,90039.0,14.0,89953.0,8.0,93222.0,M,1.0,6.0,89078.0,,,,,,,,
nyck de vries,13.0,91450.0,2023,2,17.0,90921.0,20.0,,11.0,93609.0,M,1.0,18.0,90244.0,,,,,,,,
oscar piastri,14.0,91491.0,2023,2,19.0,90964.0,8.0,89698.0,16.0,94287.0,M,1.0,8.0,89243.0,,,,,,,,
nico hulkenberg,15.0,91552.0,2023,2,8.0,90181.0,13.0,89933.0,12.0,93780.0,M,1.0,10.0,89451.0,,,,,,,,
kevin magnussen,16.0,91566.0,2023,2,15.0,90820.0,17.0,90131.0,9.0,93374.0,M,1.0,13.0,89517.0,,,,,,,,
logan sargeant,17.0,91922.0,2023,2,18.0,90959.0,16.0,90035.0,18.0,94469.0,H,1.0,20.0,128510.0,,,,,,,,
valtteri bottas,18.0,91970.0,2023,2,20.0,91052.0,18.0,90317.0,17.0,94384.0,M,3.0,14.0,89668.0,,,,,,,,
zhou guanyu,19.0,91986.0,2023,2,16.0,90837.0,12.0,89917.0,13.0,93894.0,M,2.0,11.0,89461.0,,,,,,,,
lando norris,20.0,92149.0,2023,2,12.0,90721.0,7.0,89690.0,15.0,94122.0,S,2.0,19.0,90447.0,,,,,,,,
max verstappen,1.0,78790.0,2023,3,3.0,79502.0,1.0,77565.0,2.0,80342.0,M,3.0,1.0,76732.0,,,,,,,,
lewis hamilton,2.0,79223.0,2023,3,13.0,80323.0,8.0,78138.0,5.0,80613.0,M,3.0,3.0,77104.0,,,,,,,,
sergio perez,3.0,79293.0,2023,3,7.0,80083.0,6.0,78123.0,1.0,80235.0,H,5.0,20.0,,,,,,,,,
fernando alonso,4.0,79317.0,2023,3,1.0,78887.0,2.0,77727.0,4.0,80476.0,M,3.0,4.0,77139.0,,,,,,,,
charles leclerc,5.0,79378.0,2023,3,2.0,79332.0,13.0,78691.0,,,M,,7.0,77369.0,,,,,,,,
carlos sainz,6.0,79505.0,2023,3,5.0,79695.0,7.0,78127.0,3.0,80467.0,M,4.0,5.0,77270.0,,,,,,,,
lando norris,7.0,79536.0,2023,3,8.0,80176.0,20.0,79146.0,9.0,81173.0,M,3.0,13.0,78119.0,,,,,,,,
pierre gasly,8.0,79646.0,2023,3,10.0,80206.0,5.0,78094.0,7.0,80995.0,S,2.0,9.0,77675.0,,,,,,,,
george russell,9.0,79699.0,2023,3,4.0,79672.0,4.0,77955.0,18.0,82680.0,M,2.0,2.0,76968.0,,,,,,,,
lance stroll,10.0,79766.0,2023,3,16.0,80579.0,9.0,78198.0,6.0,80934.0,M,3.0,6.0,77308.0,,,,,,,,
alex albon,11.0,79766.0,2023,3,18.0,81182.0,12.0,78553.0,19.0,83349.0,M,,8.0,77609.0,,,,,,,,
oscar piastri,12.0,79777.0,2023,3,14.0,80380.0,14.0,78713.0,12.0,81335.0,M,4.0,16.0,78517.0,,,,,,,,
nico hulkenberg,13.0,79806.0,2023,3,9.0,80194.0,11.0,78410.0,8.0,81124.0,M,3.0,10.0,77735.0,,,,,,,,
nyck de vries,14.0,79933.0,2023,3,17.0,80600.0,19.0,79092.0,10.0,81183.0,H,4.0,15.0,78335.0,,,,,,,,
logan sargeant,15.0,80074.0,2023,3,20.0,,17.0,78947.0,13.0,81456.0,H,6.0,18.0,78557.0,,,,,,,,
esteban ocon,16.0,80175.0,2023,3,6.0,79725.0,3.0,77938.0,11.0,81203.0,S,3.0,11.0,77768.0,,,,,,,,
yuki tsunoda,17.0,80399.0,2023,3,11.0,80220.0,16.0,78901.0,15.0,81789.0,M,4.0,12.0,78099.0,,,,,,,,
valtteri bottas,18.0,80419.0,2023,3,12.0,80312.0,15.0,78809.0,17.0,82233.0,S,6.0,19.0,78714.0,,,,,,,,
zhou guanyu,19.0,80569.0,2023,3,15.0,80470.0,10.0,78330.0,16.0,81819.0,S,5.0,17.0,78540.0,,,,,,,,
kevin magnussen,20.0,81147.0,2023,3,19.0,81266.0,18.0,79056.0,14.0,81685.0,M,2.0,14.0,78129.0,,,,,,,,
max verstappen,1.0,102315.0,2023,4,,,,,2.0,104232.0,M,1.0,2.0,100391.0,3,17,2002732.0,True,3,101987.0,3.0,103723.0
charles leclerc,2.0,102352.0,2023,4,,,,,4.0,104561.0,M,1.0,1.0,100203.0,2,17,2002130.0,True,1,101697.0,2.0,103646.0
sergio perez,3.0,102454.0,2023,4,,,,,5.0,104589.0,M,1.0,3.0,100495.0,1,17,1997667.0,True,2,101844.0,1.0,103616.0
carlos sainz,4.0,102899.0,2023,4,,,,,6.0,105175.0,M,1.0,4.0,101016.0,5,17,2008055.0,True,5,102287.0,4.0,104398.0
lando norris,5.0,103125.0,2023,4,,,,,12.0,105738.0,M,1.0,7.0,101281.0,17,17,2048771.0,True,10,,6.0,104484.0
nyck de vries,6.0,103414.0,2023,4,,,,,20.0,108781.0,H,,18.0,115282.0,14,17,2039293.0,True,18,108180.0,15.0,105768.0
lance stroll,7.0,103455.0,2023,4,,,,,9.0,105627.0,M,1.0,9.0,101611.0,8,17,2016084.0,True,9,103064.0,10.0,104855.0
fernando alonso,8.0,103560.0,2023,4,,,,,3.0,104241.0,M,1.0,6.0,101253.0,6,17,2009280.0,True,8,103010.0,7.0,104544.0
alex albon,9.0,103628.0,2023,4,,,,,15.0,105925.0,M,1.0,12.0,101818.0,9,17,2019424.0,True,7,102846.0,11.0,104915.0
zhou guanyu,10.0,103748.0,2023,4,,,,,19.0,107553.0,M,2.0,15.0,102642.0,12,17,2032269.0,True,14,105177.0,14.0,105766.0
lewis hamilton,11.0,103798.0,2023,4,,,,,7.0,105346.0,M,1.0,5.0,101177.0,7,17,2014170.0,True,6,102502.0,8.0,104601.0
oscar piastri,12.0,103980.0,2023,4,,,,,10.0,105631.0,M,1.0,10.0,101611.0,10,17,2020518.0,True,11,103427.0,9.0,104776.0
valtteri bottas,13.0,104010.0,2023,4,,,,,16.0,106304.0,M,3.0,13.0,102259.0,16,17,2047584.0,True,15,105352.0,18.0,106277.0
yuki tsunoda,14.0,104137.0,2023,4,,,,,11.0,105727.0,M,1.0,8.0,101581.0,dnf,2,557244.0,True,16,105436.0,,
nico hulkenberg,15.0,104323.0,2023,4,,,,,18.0,106731.0,H,1.0,20.0,102755.0,15,17,2046254.0,True,12,103806.0,17.0,105971.0
logan sargeant,16.0,104900.0,2023,4,,,,,17.0,106501.0,M,1.0,14.0,102395.0,dns,0,,True,,,,
george russell,17.0,105082.0,2023,4,,,,,1.0,103370.0,M,2.0,11.0,101654.0,4,17,2006199.0,True,4,102252.0,5.0,104409.0
esteban ocon,18.0,105955.0,2023,4,,,,,14.0,105908.0,H,1.0,19.0,101798.0,18,17,2058288.0,True,19,104088.0,12.0,105090.0
pierre gasly,19.0,106321.0,2023,4,,,,,8.0,105540.0,M,2.0,17.0,104853.0,13,17,2034585.0,True,17,106951.0,16.0,105883.0
kevin magnussen,20.0,107498.0,2023,4,,,,,13.0,105850.0,M,1.0,16.0,103417.0,11,17,2025657.0,True,13,104332.0,13.0,105349.0
